channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link
GS홈쇼핑	20260702	03:30	04:00	30	[방송에서만 천연 원석 세트] 클로리에 실버925 롱 슬라이드 목걸이	클로리에	[방송에서만 천연 원석 세트] 클로리에 실버925 롱 슬라이드 목걸이	단순	03:30	04:00	30	19802000	잡화/주얼리	패션잡화	249000	https://www.gsshop.com/prd/prd.gs?prdid=1127102307&brddate=20260702033000&pgmID=9613&ordChannel=WE&tveshop=Y
롯데원티비	20260702	03:30	03:41	11	[LBL] ○26FW 스탠카라 이태리 램스킨 헝가리구스 다운	○26FW	[LBL] ○26FW 스탠카라 이태리 램스킨 헝가리구스 다운	단순	03:30	03:41	11	0		패션의류	399000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912167
롯데홈쇼핑	20260702	03:30	03:45	15	[바이브리짓X슈퍼띵스] 26SS 썸머 와이드 스트링 데님팬츠	바이브리짓	[바이브리짓X슈퍼띵스] 26SS 썸머 와이드 스트링 데님팬츠	단순	03:30	03:45	15	1088500	의류	패션의류	69900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12907173
SK스토아	20260702	03:31	03:51	20	[R451]신영와코루 로맨틱블룸 풀커버 인견레이스 브라팬티	신영와코루	[R451]신영와코루 로맨틱블룸 풀커버 인견레이스 브라팬티	단순	03:31	03:51	20	399700	언더웨어	패션의류	179900	https://www.skstoa.com/display/goods/64906732
GS홈쇼핑 마이샵	20260702	03:32	03:53	21	엘르 26SS 플로럴 라운지웨어 3세트	엘르	엘르 26SS 플로럴 라운지웨어 3세트	단순	03:32	03:53	21	399500		패션의류	79900	https://www.gsshop.com/prd/prd.gs?prdid=1109758046&brddate=20260702033200&pgmID=6753&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260702	03:35	03:45	10	푸응 파비플로라 12박스(24주분)	푸응	푸응 파비플로라 12박스(24주분)	단순	03:35	03:45	10	1068000		식품	356000	https://display.cjonstyle.com/p/item/2087494422
쇼핑엔티	20260702	03:37	03:58	21	AGK 기가스톰 BLDC 스테이션 무선청소기 	AGK	AGK 기가스톰 BLDC 스테이션 무선청소기 	단순	03:37	03:58	21	1316000	가전	디지털/가전	329000	https://www.shoppingntmall.com/display/goods/28282024
신세계쇼핑	20260702	03:39	03:59	20	[12개월분] 닥터린 콘드로이친 1200 콘레이티 MBP (30정X12박스)	닥터린	[12개월분] 닥터린 콘드로이친 1200 콘레이티 MBP (30정X12박스)	단순	03:39	03:59	20	1844000	건강식품	식품	329000	https://www.shinsegaetvshopping.com/display/detail/20054900
KT알파쇼핑	20260702	03:39	04:13	34	에넥스_프리미엄침대	에넥스	에넥스_프리미엄침대	단순	03:39	04:13	34	7196000	리빙/주방	가구/인테리어	3198000	https://m.kshop.co.kr/display/product/9085732
NS홈쇼핑 샵플러스	20260702	03:40	04:42	62	엘렌실라 달팽이크림 1	오리지널	엘렌실라 달팽이크림 1	단순	03:40	04:42	62	7421400		화장품/미용	58900	https://m.nsmall.com/goods/35758403
현대홈쇼핑 플러스샵	20260702	03:40	04:20	40	오리지날리 썸머 프린트 팬츠 5종	오리지날리	오리지날리 썸머 프린트 팬츠 5종	단순	03:40	04:20	40	11172000		패션의류	39900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2236148362
롯데원티비	20260702	03:41	03:46	5	[폴앤조] ●26FW 울블렌디드 넥카프 집업 SET	●26FW	[폴앤조] ●26FW 울블렌디드 넥카프 집업 SET	단순	03:41	03:46	5	0		패션의류	79000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912378
CJ온스타일 플러스	20260702	03:45	03:55	10	26SS 여성 스케치클라우드 워킹화	26SS	26SS 여성 스케치클라우드 워킹화	단순	03:45	03:55	10	129000		패션잡화	129000	https://display.cjonstyle.com/p/item/2084578657
롯데홈쇼핑	20260702	03:45	04:00	15	[안나수이] 아이코닉 변색안경 (AS5162-1)	안나수이	[안나수이] 아이코닉 변색안경 (AS5162-1)	단순	03:45	04:00	15	3366000	잡화/주얼리	패션의류	129000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12885911
롯데원티비	20260702	03:46	03:51	5	[뉴트리코어] (A)뉴트리코어 하이퍼셀 PDRN 리쥬 코어 크림 50ml*3개	뉴트리코어	[뉴트리코어] (A)뉴트리코어 하이퍼셀 PDRN 리쥬 코어 크림 50ml*3개	단순	03:46	03:51	5	0		화장품/미용	189000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912193
CJ온스타일	20260702	03:50	04:20	30	빈블랑 4단 모듈 수납장 1세트	빈블랑	빈블랑 4단 모듈 수납장 1세트	단순	03:50	04:20	30	5426000	리빙/주방	가구/인테리어	419000	https://display.cjonstyle.com/p/item/2086284591?channelCode=30002002
현대홈쇼핑	20260702	03:50	04:40	50	[26SS최신상][Wolsey] 울시 여성 썸머 가디건 2종 (공통 네이비+선택 컬러)	울시	[26SS최신상][Wolsey] 울시 여성 썸머 가디건 2종 (공통 네이비+선택 컬러)	단순	03:50	04:40	50	40834000	의류	스포츠/레저	79900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251088287&preview=true
SK스토아	20260702	03:51	04:11	20	코지마 마사지소파 문체어+전용러그	코지마	코지마 마사지소파 문체어+전용러그	단순	03:51	04:11	20	0	가전	생활/건강	2980000	https://www.skstoa.com/display/goods/55480116
롯데원티비	20260702	03:51	04:01	10	[LBL] ●26FW 스탠카라 이태리 램스킨 헝가리구스 다운	●26FW	[LBL] ●26FW 스탠카라 이태리 램스킨 헝가리구스 다운	단순	03:51	04:01	10	0		패션의류	399000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912187
GS홈쇼핑 마이샵	20260702	03:53	04:13	20	PN풍년 베르투P 압력솥3.5L(6인용)+곰솥(9L)	PN풍년	PN풍년 베르투P 압력솥3.5L(6인용)+곰솥(9L)	단순	03:53	04:13	20	2652000		생활/건강	149000	https://www.gsshop.com/prd/prd.gs?prdid=1074006011&brddate=20260712031200&pgmID=6995&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260702	03:55	04:05	10	925실버 이태리 트위스트 볼 2줄 목걸이	925실버	925실버 이태리 트위스트 볼 2줄 목걸이	단순	03:55	04:05	10	299000		패션잡화	299000	https://display.cjonstyle.com/p/item/2087664407
쇼핑엔티	20260702	03:57	04:37	40	[명품언니 패키지]리더스 아이백 크림 20ml * 5개+ 상품평 시 전고객 아이 리프팅 괄사	리더스	[명품언니 패키지]리더스 아이백 크림 20ml * 5개+ 상품평 시 전고객 아이 리프팅 괄사	단순	03:57	04:37	40	6732000	미용	화장품/미용	99000	https://www.shoppingntmall.com/display/goods/27981203
신세계쇼핑	20260702	03:59	04:19	20	[상시/14개월] 그레인온 골드 카무트 효소 14박스	그레인온	[상시/14개월] 그레인온 골드 카무트 효소 14박스	단순	03:59	04:19	20	920000	건강식품	식품	460000	https://www.shinsegaetvshopping.com/display/detail/20072808
홈앤쇼핑	20260702	04:00	04:50	50	[제주 산지직송] 26년 수확 햇 제주 보우짱 미니밤단호박 8kg	26년	[제주 산지직송] 26년 수확 햇 제주 보우짱 미니밤단호박 8kg	단순	04:00	04:50	50	24969700	일반식품	식품	29900	http://www.hnsmall.com/display/goods.do?goods_code=80494536
NS홈쇼핑	20260702	04:00	05:01	61	히트상품 앵콜방송4부	히트상품	히트상품 앵콜방송4부	단순	04:00	05:01	61	24917800	일반식품	식품	30900	https://m.nsmall.com/goods/35786896
롯데홈쇼핑	20260702	04:00	04:35	35	[아트델리] ★2026 최신상/방송에서만 이 가격 이 구성★ 쌩얼 선크림 50ml * 4통 + 선쿠션15g* 1통 + 무료체험 전고객 선크림 15ml + 핑크 키링참*1	아트델리	[아트델리] ★2026 최신상/방송에서만 이 가격 이 구성★ 쌩얼 선크림 50ml * 4통 + 선쿠션15g* 1통 + 무료체험 전고객 선크림 15ml + 핑크 키링참*1	단순	04:00	04:35	35	6540600	미용	화장품/미용	69900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12907477
롯데원티비	20260702	04:01	04:06	5	[폴앤조] ◎26FW 울블렌디드 넥카프 집업 SET	◎26FW	[폴앤조] ◎26FW 울블렌디드 넥카프 집업 SET	단순	04:01	04:06	5	79000		출산/육아	79000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912380
CJ온스타일 플러스	20260702	04:05	04:15	10	푸응 파비플로라 12박스(24주분)	푸응	푸응 파비플로라 12박스(24주분)	단순	04:05	04:15	10	356000		식품	356000	https://display.cjonstyle.com/p/item/2087494422
롯데원티비	20260702	04:06	04:11	5	[뉴트리코어] (B)뉴트리코어 하이퍼셀 PDRN 리쥬 코어 크림 50ml*3개	뉴트리코어	[뉴트리코어] (B)뉴트리코어 하이퍼셀 PDRN 리쥬 코어 크림 50ml*3개	단순	04:06	04:11	5	0		화장품/미용	189000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912194
KT알파쇼핑	20260702	04:09	04:33	24	코지마_데코르	코지마	코지마_데코르	단순	04:09	04:33	24	-2980000	가전	디지털/가전	2980000	https://m.kshop.co.kr/display/product/5289519
공영쇼핑	20260702	04:10	05:00	50	[SK] 보몽드 아이스 냉감패드 2장 세트 ♡열대야 타파!! 가격할인 특집방송♡	보몽드	[SK] 보몽드 아이스 냉감패드 2장 세트 ♡열대야 타파!! 가격할인 특집방송♡	단순	04:10	05:00	50	16122200	리빙/주방	가구/인테리어	84900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11942571
SK스토아	20260702	04:11	04:51	40	O무배당 새로담는 간편건강보험 (신세계상품권)	O무배당	O무배당 새로담는 간편건강보험 (신세계상품권)	단순	04:11	04:51	40	0	보험	여가/생활편의	0	https://www.skstoa.com/display/goods/64722573
롯데원티비	20260702	04:11	04:21	10	[LBL] ◎26FW 스탠카라 이태리 램스킨 헝가리구스 다운	◎26FW	[LBL] ◎26FW 스탠카라 이태리 램스킨 헝가리구스 다운	단순	04:11	04:21	10	0		패션의류	399000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912188
GS홈쇼핑 마이샵	20260702	04:13	04:18	5	도깨비방망이 헤리티지 프리미엄 1995 마스터 무선 핸드블렌더	도깨비방망이	도깨비방망이 헤리티지 프리미엄 1995 마스터 무선 핸드블렌더	단순	04:13	04:18	5	139000		디지털/가전	139000	https://www.gsshop.com/prd/prd.gs?prdid=1126846267&brddate=20260703042800&pgmID=872&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260702	04:15	04:45	30	액티브 프로 8박스(80회분)+보틀2개	액티브	액티브 프로 8박스(80회분)+보틀2개	단순	04:15	04:45	30	2122400		식품	303200	https://display.cjonstyle.com/p/item/2084990363
GS홈쇼핑 마이샵	20260702	04:18	04:34	16	모르간 26SS 플루이드 밴딩팬츠 3종	모르간	모르간 26SS 플루이드 밴딩팬츠 3종	단순	04:18	04:34	16	449500		패션의류	80910	https://www.gsshop.com/prd/prd.gs?prdid=1105961989&brddate=20260713213800&pgmID=13307&ordChannel=WE&tveshop=Y
신세계쇼핑	20260702	04:19	04:30	11	맑은물에 김석원 낫또 45.5g x 34개	맑은 물에	맑은물에 김석원 낫또 45.5g x 34개	단순	04:19	04:30	11	1348900	일반식품	식품	32900	https://www.shinsegaetvshopping.com/display/detail/10193559
CJ온스타일	20260702	04:20	05:00	40	[최초가69,900원] 프렌치 린넨 펄니트 3종	셀렙샵에디션	[최초가69,900원] 프렌치 린넨 펄니트 3종	단순	04:20	05:00	40	18600700	의류	패션의류	29900	https://display.cjonstyle.com/p/item/2052022735?channelCode=30002002
롯데원티비	20260702	04:21	04:26	5	[폴앤조] ●26FW 울블렌디드 넥카프 집업 SET	●26FW	[폴앤조] ●26FW 울블렌디드 넥카프 집업 SET	단순	04:21	04:26	5	237000		패션의류	79000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912378
롯데원티비	20260702	04:26	04:31	5	[뉴트리코어] 뉴트리코어 하이퍼셀 PDRN 리쥬 코어 크림 50ml*3개	뉴트리코어	[뉴트리코어] 뉴트리코어 하이퍼셀 PDRN 리쥬 코어 크림 50ml*3개	단순	04:26	04:31	5	0		화장품/미용	189000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912192
GS홈쇼핑	20260702	04:30	05:00	30	이지스 자외선차단 무봉제 마스크 8종 (스포츠 4개+스타일 4개)	이지스	이지스 자외선차단 무봉제 마스크 8종 (스포츠 4개+스타일 4개)	단순	04:30	05:00	30	6936800	리빙/주방	생활/건강	59800	https://www.gsshop.com/prd/prd.gs?prdid=1114551812&brddate=20260702043000&pgmID=9613&ordChannel=WE&tveshop=Y
신세계쇼핑	20260702	04:30	05:30	60	[26SS최신상]조이너스 썸머 원피스	조이너스	[26SS최신상]조이너스 썸머 원피스	단순	04:30	05:30	60	39887200	의류	패션의류	49900	https://www.shinsegaetvshopping.com/display/detail/1001331468
KT알파쇼핑	20260702	04:30	05:33	63	테이핑테크_무릎보호대(7세대)	테이핑테크	테이핑테크_무릎보호대(7세대)	단순	04:30	05:33	63	16104400	가전	스포츠/레저	39800	https://m.kshop.co.kr/display/product/7914383
롯데원티비	20260702	04:31	04:41	10	[LBL] ●26FW 스탠카라 이태리 램스킨 헝가리구스 다운	●26FW	[LBL] ●26FW 스탠카라 이태리 램스킨 헝가리구스 다운	단순	04:31	04:41	10	0		패션의류	399000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912187
GS홈쇼핑 마이샵	20260702	04:34	04:55	21	26summer 샤론느 풍기인견 팬티 10종 세트	26summer	26summer 샤론느 풍기인견 팬티 10종 세트	단순	04:34	04:55	21	4042700		패션의류	59900	https://www.gsshop.com/prd/prd.gs?prdid=1121986368&brddate=20260715163800&pgmID=6753&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260702	04:35	05:15	40	[상시가 89,000원] 26SS 코튼 블렌디드 자카드 셔츠	네메르	[상시가 89,000원] 26SS 코튼 블렌디드 자카드 셔츠	단순	04:35	05:15	40	4582000	의류	패션의류	89000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12888190
쇼핑엔티	20260702	04:37	05:36	59	슈리오 아델라 메시 썸머 스니커즈 	슈리오	슈리오 아델라 메시 썸머 스니커즈 	단순	04:37	05:36	59	15715440	잡화/주얼리	패션잡화	59800	https://www.shoppingntmall.com/display/goods/27847025
현대홈쇼핑	20260702	04:40	05:20	40	제이시글램 26SS 몸매커버 쉬폰 베스트 3종	제이시글램	제이시글램 26SS 몸매커버 쉬폰 베스트 3종	단순	04:40	05:20	40	47241600	의류	패션의류	39900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248265305&preview=true
현대홈쇼핑 플러스샵	20260702	04:40	05:20	40	26NEW 진짜편한속옷 인견 브라탑 패키지 4종 (런닝형)	26NEW	26NEW 진짜편한속옷 인견 브라탑 패키지 4종 (런닝형)	단순	04:40	05:20	40	9780400		패션의류	49900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248457770
NS홈쇼핑 샵플러스	20260702	04:41	05:42	61	제주밤호박1	제주	제주밤호박1	단순	04:41	05:42	61	16201100		식품	29900	https://m.nsmall.com/goods/35961545
롯데원티비	20260702	04:41	04:46	5	[순수식품] 유기농 양배추케일즙(80ml X 30포X 3박스, 총90포) 	유기농	[순수식품] 유기농 양배추케일즙(80ml X 30포X 3박스, 총90포) 	단순	04:41	04:46	5	135600		식품	33900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12905207
CJ온스타일 플러스	20260702	04:45	05:15	30	[Barbara] 100주년에디션 쿨에어립 퓨징 런닝후크형 브라팬티 V29	100주년에디션	[Barbara] 100주년에디션 쿨에어립 퓨징 런닝후크형 브라팬티 V29	복합	04:45	05:15	30	3980000		패션의류	199000	https://display.cjonstyle.com/p/item/2083038502
롯데원티비	20260702	04:46	04:51	5	[폴앤조] ○26FW 울블렌디드 넥카프 집업 SET	○26FW	[폴앤조] ○26FW 울블렌디드 넥카프 집업 SET	단순	04:46	04:51	5	0		출산/육아	79000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912377
홈앤쇼핑	20260702	04:50	06:00	70	[2026 최신상] PMD 근육 자극 V업  풀페이스 탄력 기기 + 콜라겐 앰플2종	PMD	[2026 최신상] PMD 근육 자극 V업  풀페이스 탄력 기기 + 콜라겐 앰플2종	단순	04:50	06:00	70	41978000	미용	화장품/미용	238000	http://www.hnsmall.com/display/goods.do?goods_code=78911360
SK스토아	20260702	04:51	05:31	40	(심야)휴롬 원액기 H420	휴롬	(심야)휴롬 원액기 H420	단순	04:51	05:31	40	11732000	가전	디지털/가전	499000	https://www.skstoa.com/display/goods/63511391
롯데원티비	20260702	04:51	04:56	5	[뉴트리코어] (A)뉴트리코어 하이퍼셀 PDRN 리쥬 코어 크림 50ml*3개	뉴트리코어	[뉴트리코어] (A)뉴트리코어 하이퍼셀 PDRN 리쥬 코어 크림 50ml*3개	단순	04:51	04:56	5	0		화장품/미용	189000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912193
GS홈쇼핑 마이샵	20260702	04:55	05:55	60	프롬더스킨 글루타치온 콜라겐팩 더블 구성	프롬더스킨	프롬더스킨 글루타치온 콜라겐팩 더블 구성	단순	04:55	05:55	60	18991000		화장품/미용	138000	https://www.gsshop.com/prd/prd.gs?prdid=1069890095&brddate=20260702045500&pgmID=6737&ordChannel=WE&tveshop=Y
롯데원티비	20260702	04:56	05:06	10	[LBL] ○26FW 스탠카라 이태리 램스킨 헝가리구스 다운	○26FW	[LBL] ○26FW 스탠카라 이태리 램스킨 헝가리구스 다운	단순	04:56	05:06	10	0		패션의류	399000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912167
CJ온스타일	20260702	05:00	06:00	60	[방송중 상담만 받아도 혜택]신한 라이프 케어받는 암보험	신한라이프	[방송중 상담만 받아도 혜택]신한 라이프 케어받는 암보험	단순	05:00	06:00	60	0	보험	여가/생활편의	0	https://display.cjonstyle.com/p/item/2064509744?channelCode=30002002
GS홈쇼핑	20260702	05:00	05:31	31	이든밥상 돈워리 명품LA갈비 500g 4팩	이든밥상	이든밥상 돈워리 명품LA갈비 500g 4팩	단순	05:00	05:31	31	4549300	일반식품	식품	67900	https://www.gsshop.com/prd/prd.gs?prdid=1099543966&brddate=20260702050000&pgmID=13145&ordChannel=WE&tveshop=Y
공영쇼핑	20260702	05:00	06:00	60	[에코라믹]IH뚝배기형 냄비 4종세트	에코라믹	[에코라믹]IH뚝배기형 냄비 4종세트	단순	05:00	06:00	60	48357900	리빙/주방	생활/건강	49800	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11857933
NS홈쇼핑	20260702	05:00	05:41	41	골든킹감자	골든킹	골든킹감자	단순	05:00	05:41	41	21737300	일반식품	식품	29900	https://m.nsmall.com/goods/36026607
롯데원티비	20260702	05:06	05:11	5	[핫딜] 베지밀 검은콩 고칼슘 두유 190ml x 48팩	베지밀	[핫딜] 베지밀 검은콩 고칼슘 두유 190ml x 48팩	단순	05:06	05:11	5	59000		식품	29500	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12827793
롯데원티비	20260702	05:11	05:31	20	[크로커다일 언더웨어 ] 크로커다일 시스루 감탄 부케시리즈(4세트)	크로커다일	[크로커다일 언더웨어 ] 크로커다일 시스루 감탄 부케시리즈(4세트)	단순	05:11	05:31	20	431460		패션의류	71910	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12905136
CJ온스타일 플러스	20260702	05:15	05:45	30	시티아노텀플러	시티아노텀플러	시티아노텀플러	단순	05:15	05:45	30	7221900		생활/건강	79800	https://display.cjonstyle.com/p/item/2051835422
롯데홈쇼핑	20260702	05:15	06:15	60	[깨끗한나라] ☆방송에서만☆ 깨끗한 화장지 30롤 x 3팩	깨끗한나라	[깨끗한나라] ☆방송에서만☆ 깨끗한 화장지 30롤 x 3팩	단순	05:15	06:15	60	24977400	리빙/주방	생활/건강	39900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12839356
현대홈쇼핑 플러스샵	20260702	05:20	06:00	40	26SS 아놀드파마 여성 PK 반팔티셔츠 7종	26SS	26SS 아놀드파마 여성 PK 반팔티셔츠 7종	단순	05:20	06:00	40	13173600		스포츠/레저	49900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250273077
현대홈쇼핑	20260702	05:20	06:15	55	[방송에서만]뉴트리코어 하이퍼셀 코엔자임Q10 맥스 12박스+6박스 더	뉴트리코어	[방송에서만]뉴트리코어 하이퍼셀 코엔자임Q10 맥스 12박스+6박스 더	단순	05:20	06:15	55	95699000	건강식품	식품	269000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250396619&preview=true
신세계쇼핑	20260702	05:30	06:31	61	26SS] 르까프 남성 에브리데이 조거팬츠 4종세트	26SS]	26SS] 르까프 남성 에브리데이 조거팬츠 4종세트	단순	05:30	06:31	61	53041000	의류	패션의류	59000	https://www.shinsegaetvshopping.com/display/detail/20071854
KT알파쇼핑	20260702	05:30	06:33	63	펠틱스_올인원자켓	펠틱스	펠틱스_올인원자켓	단순	05:30	06:33	63	81763500	의류	패션의류	59900	https://m.kshop.co.kr/display/product/8621952
GS홈쇼핑	20260702	05:30	06:16	46	이시형 박사의 두뇌엔 PS 진 MAX 12박스 포스파티딜세린	이시형	이시형 박사의 두뇌엔 PS 진 MAX 12박스 포스파티딜세린	단순	05:30	06:16	46	47856000	건강식품	식품	309000	https://www.gsshop.com/prd/prd.gs?prdid=1126019450&brddate=20260702053000&pgmID=13352&ordChannel=WE&tveshop=Y
SK스토아	20260702	05:31	06:31	60	(매니아)뉴트리코어 하이퍼셀 코큐텐 앰플 16주 패키지	뉴트리코어	(매니아)뉴트리코어 하이퍼셀 코큐텐 앰플 16주 패키지	단순	05:31	06:31	60	33924600	미용	화장품/미용	399000	https://www.skstoa.com/display/goods/62684840
롯데원티비	20260702	05:31	06:30	59	[마미케어] ★최신상 시즌2★ 마미케어 들깨미백크림 티엑스 플러스 55ml 4통+2ml 4매+♥체험분♥ 2ml	★최신상	[마미케어] ★최신상 시즌2★ 마미케어 들깨미백크림 티엑스 플러스 55ml 4통+2ml 4매+♥체험분♥ 2ml	단순	05:31	06:30	59	3914400		화장품/미용	69900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12903123
쇼핑엔티	20260702	05:36	06:36	60	[프리미엄] 밀레골프 26SS 최신상! 에어터치 메시 반팔 티셔츠 5종 세트, 남성	밀레골프	[프리미엄] 밀레골프 26SS 최신상! 에어터치 메시 반팔 티셔츠 5종 세트, 남성	단순	05:36	06:36	60	28179900	의류	스포츠/레저	49000	https://www.shoppingntmall.com/display/goods/27980047
NS홈쇼핑	20260702	05:40	06:31	51	안국아스타잔틴	아스타	안국아스타잔틴	단순	05:40	06:31	51	40996000	건강식품	식품	149000	https://m.nsmall.com/goods/35937523
NS홈쇼핑 샵플러스	20260702	05:41	06:42	61	밀라1	밀라	밀라1	단순	05:41	06:42	61	25548800		패션의류	49900	https://m.nsmall.com/goods/35983153
CJ온스타일 플러스	20260702	05:45	06:45	60	동국 마데카크림 대용량 특집구성(타이트리프팅70ml*3개+50ml*7개+무료체험분1ml*10개)	동국	동국 마데카크림 대용량 특집구성(타이트리프팅70ml*3개+50ml*7개+무료체험분1ml*10개)	단순	05:45	06:45	60	43164000		화장품/미용	98100	https://display.cjonstyle.com/p/item/2084472925
GS홈쇼핑 마이샵	20260702	05:55	06:36	41	쏘내추럴 26SS 펀칭 아일렛 점퍼 [런칭 가격 89,900원]	쏘내추럴	쏘내추럴 26SS 펀칭 아일렛 점퍼 [런칭 가격 89,900원]	단순	05:55	06:36	41	62640900		패션의류	69900	https://www.gsshop.com/prd/prd.gs?prdid=1107876362&brddate=20260702055500&pgmID=13307&ordChannel=WE&tveshop=Y
