channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link
현대홈쇼핑 플러스샵	20260702	06:00	06:20	20	100% 국내산 햇 홍감자 3.2kg (카스테라 감자)	100%	100% 국내산 햇 홍감자 3.2kg (카스테라 감자)	단순	06:00	06:20	20	9969900		식품	19900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251231375
CJ온스타일	20260702	06:00	07:15	75	[최다 11개월] 프로 다이어트 유산균 9개월분+BNR17플러스60포	비에날씬	[최다 11개월] 프로 다이어트 유산균 9개월분+BNR17플러스60포	단순	06:00	07:15	75	133232000	건강식품	식품	548000	https://display.cjonstyle.com/p/item/2081410949?channelCode=30002002
공영쇼핑	20260702	06:00	07:15	75	[에버홈] THE 쏀 파워믹서기	에버홈	[에버홈] THE 쏀 파워믹서기	단순	06:00	07:15	75	79720200	가전	생활/건강	79800	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11941995
홈앤쇼핑	20260702	06:00	07:15	75	[방송에서만] 위엔 매스틱 24주분(6박스)	매스틱	[방송에서만] 위엔 매스틱 24주분(6박스)	단순	06:00	07:15	75	61894000	건강식품	식품	599000	http://www.hnsmall.com/display/goods.do?goods_code=80825694
GS홈쇼핑	20260702	06:15	07:15	60	주영엔에스 모발콜라겐 3270 24주분(6박스) + 식물성 오메가 600mg 1박스	주영엔에스	주영엔에스 모발콜라겐 3270 24주분(6박스) + 식물성 오메가 600mg 1박스	단순	06:15	07:15	60	112617000	건강식품	식품	205000	https://www.gsshop.com/prd/prd.gs?prdid=1123595036&brddate=20260702061500&pgmID=13352&ordChannel=WE&tveshop=Y
현대홈쇼핑	20260702	06:15	08:15	120	[크레송] 에르 블라우스 3종 	크레송	에르 블라우스	복합	06:15	08:15	120	13473000	의류	패션잡화	49900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2236193767&preview=true
현대홈쇼핑	20260702	06:15	08:15	120	[크레송] 에르 블라우스 3종 	이상봉	에디션 26SS 보니타 위빙백 라지	복합	06:15	08:15	120	283200900	잡화/주얼리	패션잡화	129000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250945121&preview=true
현대홈쇼핑	20260702	06:15	08:15	120	[크레송] 에르 블라우스 3종 	아쿠아스큐텀	듀얼 컴팩트 머서라이즈 티셔츠	복합	06:15	08:15	120	102592900	의류	패션잡화	49900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251604983&preview=true
현대홈쇼핑	20260702	06:15	08:15	120	[크레송] 에르 블라우스 3종 	로라파커	26SS 넥카프3종 팔토시1종	복합	06:15	08:15	120	18896800	의류	패션잡화	29900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250246543&preview=true
롯데홈쇼핑	20260702	06:15	07:15	60	[원데이특집패키지] 셀폰즈 바르는 녹는실 앰플 16회분 찬스[3박스(12병)+포토리뷰 시 1박스(4병)] + 경품당첨시 1박스(4병) 더 	셀폰즈	[원데이특집패키지] 셀폰즈 바르는 녹는실 앰플 16회분 찬스[3박스(12병)+포토리뷰 시 1박스(4병)] + 경품당첨시 1박스(4병) 더 	단순	06:15	07:15	60	70589200	미용	화장품/미용	199800	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912181
현대홈쇼핑 플러스샵	20260702	06:20	07:20	60	50%세일_[닥터린] 콘드로이친 1200 콘레이티+MBP+K2 12개월분	50%세일_	50%세일_[닥터린] 콘드로이친 1200 콘레이티+MBP+K2 12개월분	단순	06:20	07:20	60	26543000		식품	164500	https://www.hmall.com/md/pda/itemPtc?slitmCd=2229851934
NS홈쇼핑	20260702	06:30	07:21	51	에버콜라겐타임레티놀A	에버콜라겐	에버콜라겐타임레티놀A	단순	06:30	07:21	51	50618000	건강식품	식품	559000	https://m.nsmall.com/goods/35842283
KT알파쇼핑	20260702	06:30	07:31	61	네스트_의료기기	통증완화	네스트_의료기기	단순	06:30	07:31	61	0	가전	여가/생활편의	0	https://m.kshop.co.kr/display/product/8748774
신세계쇼핑	20260702	06:30	07:31	61	♥ 단독! 방송에서만! 동국제약 마데카 유스퍼펙션 리프팅 아이크림 세트(아이크림9+체험분5매+쇼핑백1)	동국제약	♥ 단독! 방송에서만! 동국제약 마데카 유스퍼펙션 리프팅 아이크림 세트(아이크림9+체험분5매+쇼핑백1)	단순	06:30	07:31	61	87191800	미용	화장품/미용	79900	https://www.shinsegaetvshopping.com/display/detail/20072065
롯데원티비	20260702	06:30	07:30	60	[정은] ★방송에서만 ★[11박스 찬스] 정은 블랙 캐비아 광채 컬러 염색제 10BOX+[리뷰시] 1BOX 더!(다이아몬드 브라운, 다이아몬드 블랙 中 선택)	★방송에서만	[정은] ★방송에서만 ★[11박스 찬스] 정은 블랙 캐비아 광채 컬러 염색제 10BOX+[리뷰시] 1BOX 더!(다이아몬드 브라운, 다이아몬드 블랙 中 선택)	복합	06:30	07:30	60	6293000		화장품/미용	89900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12909502
SK스토아	20260702	06:31	07:31	60	(최대용량)(방송에서만)에코센스 히트락 올트라이탄 밀폐용기 14종	에코센스	(최대용량)(방송에서만)에코센스 히트락 올트라이탄 밀폐용기 14종	단순	06:31	07:31	60	71740200	리빙/주방	생활/건강	79800	https://www.skstoa.com/display/goods/60547256
GS홈쇼핑 마이샵	20260702	06:36	07:36	60	RYN 26SS 최신상 LUXWALK 워킹화 1종 + 슬리퍼 1종 여성용	RYN	RYN 26SS 최신상 LUXWALK 워킹화 1종 + 슬리퍼 1종 여성용	단순	06:36	07:36	60	61277700		패션잡화	59900	https://www.gsshop.com/prd/prd.gs?prdid=1110381283&brddate=20260702063600&pgmID=12502&ordChannel=WE&tveshop=Y
쇼핑엔티	20260702	06:36	07:36	60	[1등특집] 비에날씬 유산균 36주분+슬림플러스 4주분+EMS 복부마사지기	비에날씬	[1등특집] 비에날씬 유산균 36주분+슬림플러스 4주분+EMS 복부마사지기	단순	06:36	07:36	60	39446000	건강식품	식품	548000	https://www.shoppingntmall.com/display/goods/24911939
NS홈쇼핑 샵플러스	20260702	06:41	07:43	62	테팔1	테팔1	테팔1	복합	06:41	07:43	62	37367000		생활/건강	79000	https://m.nsmall.com/goods/35930184
CJ온스타일 플러스	20260702	06:45	07:45	60	[남궁민모발콜라겐] 모발콜라겐 3270 6박스 24주분+오메가3 1박스	모발콜라겐	[남궁민모발콜라겐] 모발콜라겐 3270 6박스 24주분+오메가3 1박스	단순	06:45	07:45	60	35246000		식품	195000	https://display.cjonstyle.com/p/item/2086573356
롯데홈쇼핑	20260702	07:15	09:25	130	[트루릴리전] 트루릴리전 26SS 여성 데님 하프 셋업 2종	트루릴리전	[트루릴리전] 트루릴리전 26SS 여성 데님 하프 셋업 2종	단순	07:15	09:25	130	648663800	의류	패션의류	69000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12905945
공영쇼핑	20260702	07:15	08:20	65	[30팩] 한우물 일품볶음밥 6종	한우물	[30팩] 한우물 일품볶음밥 6종	단순	07:15	08:20	65	130321700	일반식품	식품	50900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11946462
CJ온스타일	20260702	07:15	08:15	60	26썸머 최신상 라이크라 시스루 올인원 바디수트 4종	신영와코루	26썸머 최신상 라이크라 시스루 올인원 바디수트 4종	단순	07:15	08:15	60	154084350	언더웨어	패션의류	179900	https://display.cjonstyle.com/p/item/2082314707?channelCode=30002002
GS홈쇼핑	20260702	07:15	08:15	60	[사상최초] 베지톨로지 비니페린 포도미백앰플 리뷰시 최대용량+젤클렌저	베지톨로지	[사상최초] 베지톨로지 비니페린 포도미백앰플 리뷰시 최대용량+젤클렌저	단순	07:15	08:15	60	81129000	미용	화장품/미용	229000	https://www.gsshop.com/prd/prd.gs?prdid=1121236052&brddate=20260702071500&pgmID=6737&ordChannel=WE&tveshop=Y
홈앤쇼핑	20260702	07:15	08:15	60	[2026 NEW/ 6통] 청담스타일 포레스트 블랙체인지 염색샴푸 시그니처 더블 구성(6통+고데기)	청담스타일	[2026 NEW/ 6통] 청담스타일 포레스트 블랙체인지 염색샴푸 시그니처 더블 구성(6통+고데기)	단순	07:15	08:15	60	104933400	미용	화장품/미용	109800	http://www.hnsmall.com/display/goods.do?goods_code=81139481
현대홈쇼핑 플러스샵	20260702	07:20	07:40	20	[20분 찬스 방송에서만 이가격] [셰퍼] 스팀싹 스팀다리미(열판+스팀 2in1)	스팀싹	[20분 찬스 방송에서만 이가격] [셰퍼] 스팀싹 스팀다리미(열판+스팀 2in1)	단순	07:20	07:40	20	14925000		디지털/가전	39800	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248869228
NS홈쇼핑	20260702	07:20	08:26	66	스타일리스마그넷팬	스타일리스	스타일리스마그넷팬	단순	07:20	08:26	66	107878290	가전	디지털/가전	59600	https://m.nsmall.com/goods/36000195
롯데원티비	20260702	07:30	08:30	60	[SALE][21kg]헤르젠 쌀 냉장고(SSR-A21K)	헤르젠	[SALE][21kg]헤르젠 쌀 냉장고(SSR-A21K)	단순	07:30	08:30	60	17420000		디지털/가전	268000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912505
SK스토아	20260702	07:31	08:31	60	[SK단독 이혜진패키지] 더 블랙 프리미어 기초 4종 완벽 2세트(스킨,로션,크림, 아이크림,쇼핑백)	SK단독	[SK단독 이혜진패키지] 더 블랙 프리미어 기초 4종 완벽 2세트(스킨,로션,크림, 아이크림,쇼핑백)	단순	07:31	08:31	60	61337600	미용	화장품/미용	59900	https://www.skstoa.com/display/goods/41806304
신세계쇼핑	20260702	07:31	08:32	61	[방송중 반값세일] 보넬 아이엠 당근 NFC 착즙주스 1L*12병	보넬	[방송중 반값세일] 보넬 아이엠 당근 NFC 착즙주스 1L*12병	단순	07:31	08:32	61	100584000	건강식품	식품	99000	https://www.shinsegaetvshopping.com/display/detail/20070469
KT알파쇼핑	20260702	07:31	08:33	62	블라우풍트_음성증폭기	블라우풍트	블라우풍트_음성증폭기	단순	07:31	08:33	62	77406000	가전	디지털/가전	199500	https://m.kshop.co.kr/display/product/8046457
GS홈쇼핑 마이샵	20260702	07:36	08:36	60	여에스더 리포좀 글루타치온 다이렉트 울트라12x 12박스 (26년 최신상) 3X 1박스리포좀 글루타치온 다이렉트 울트라12x 12박스 (26년 최신상) 3X 1박스	여에스더	여에스더 리포좀 글루타치온 다이렉트 울트라12x 12박스 (26년 최신상) 3X 1박스리포좀 글루타치온 다이렉트 울트라12x 12박스 (26년 최신상) 3X 1박스	단순	07:36	08:36	60	60305000		식품	374000	https://www.gsshop.com/prd/prd.gs?prdid=1122257598&brddate=20260714063600&pgmID=13352&ordChannel=WE&tveshop=Y
쇼핑엔티	20260702	07:36	08:35	59	여름한정판★AGE20S 아이스에디션 에센스팩트 기본구성(본품2+리필3+메쉬백)SPF50+ PA++++	여름한정판★AGE20S	여름한정판★AGE20S 아이스에디션 에센스팩트 기본구성(본품2+리필3+메쉬백)SPF50+ PA++++	단순	07:36	08:35	59	28476000	미용	화장품/미용	99000	https://www.shoppingntmall.com/display/goods/28265046
현대홈쇼핑 플러스샵	20260702	07:40	08:40	60	로스돔 세트	로스돔	로스돔 세트	단순	07:40	08:40	60	41719300		생활/건강	69900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251175072
NS홈쇼핑 샵플러스	20260702	07:41	08:43	62	에이치라이프양우산1	에이치라이프	에이치라이프양우산1	단순	07:41	08:43	62	44210860		패션잡화	34110	https://m.nsmall.com/goods/35951816
CJ온스타일 플러스	20260702	07:45	08:45	60	여에스더 리포좀 글루타치온 다이렉트 12X 알파 네트워크 12박스 + 3X 1박스	여에스더	여에스더 리포좀 글루타치온 다이렉트 12X 알파 네트워크 12박스 + 3X 1박스	단순	07:45	08:45	60	43814000		식품	374000	https://display.cjonstyle.com/p/item/2085756814
홈앤쇼핑	20260702	08:15	09:25	70	(방송중무료체험14일) 피지[Fiji] 모락셀라 쉰내 냄새제거 캡슐세제 20입x7팩+5개입x1팩+세탁조클리너1팩(2개입)	피지	(방송중무료체험14일) 피지[Fiji] 모락셀라 쉰내 냄새제거 캡슐세제 20입x7팩+5개입x1팩+세탁조클리너1팩(2개입)	단순	08:15	09:25	70	162838200	리빙/주방	생활/건강	104900	http://www.hnsmall.com/display/goods.do?goods_code=81180380
현대홈쇼핑	20260702	08:15	10:25	130	그리팅 밸런스식 뷰티핏 든든여름나기 패키지(총 16식)	그리팅	밸런스식 뷰티핏 든든여름나기 패키지	복합	08:15	10:25	130	624804700	일반식품	생활/건강	89900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251546228&preview=true
현대홈쇼핑	20260702	08:15	10:25	130	그리팅 밸런스식 뷰티핏 든든여름나기 패키지(총 16식)	완도전복주식회사	자이언트 왕특대 손질 자숙전복 13미 전복내장 13팩	복합	08:15	10:25	130	0	일반식품	생활/건강	69900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251226826&preview=true
현대홈쇼핑	20260702	08:15	10:25	130	그리팅 밸런스식 뷰티핏 든든여름나기 패키지(총 16식)	욕실의여왕	탈취제 더블세트	복합	08:15	10:25	130	103964000	리빙/주방	생활/건강	88800	https://www.hmall.com/md/pda/itemPtc?slitmCd=2237735578&preview=true
CJ온스타일	20260702	08:15	10:25	130	24K 클로버 볼 더블 반지+24K골드4개+14K침귀걸이+실버2캐럿목걸이+리뷰호작도0.1g2개	삼성금거래소	24K 클로버 볼 더블 반지+24K골드4개+14K침귀걸이+실버2캐럿목걸이+리뷰호작도0.1g2개	단순	08:15	10:25	130	1772579100	잡화/주얼리	패션의류	489000	https://display.cjonstyle.com/p/item/2083437221?channelCode=30002002
GS홈쇼핑	20260702	08:15	09:25	70	[방송중 20만원세일]로보 25FW 무스탕 하프코트 1종(런칭 가격 1,399,000원)	로보	[방송중 20만원세일]로보 25FW 무스탕 하프코트 1종(런칭 가격 1,399,000원)	단순	08:15	09:25	70	1191385400	의류	패션의류	1199000	https://www.gsshop.com/prd/prd.gs?prdid=1093853850&brddate=20260702081500&pgmID=13435&ordChannel=WE&tveshop=Y
공영쇼핑	20260702	08:20	09:20	60	정성곳간 뼈없는 한우 갈비탕 10팩 (7kg)	정성곳간	정성곳간 뼈없는 한우 갈비탕 10팩 (7kg)	단순	08:20	09:20	60	78469000	일반식품	식품	59900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11929373
NS홈쇼핑	20260702	08:25	09:31	66	보넬드토마토주스	보넬드	보넬드토마토주스	단순	08:25	09:31	66	92785100	건강식품	식품	64900	https://m.nsmall.com/goods/35907392
롯데원티비	20260702	08:30	08:36	6	[태현] 알뜰 못난이 보조개 부사사과 3kg	알뜰	[태현] 알뜰 못난이 보조개 부사사과 3kg	단순	08:30	08:36	6	1333300		식품	19900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910021
KT알파쇼핑	20260702	08:31	09:33	62	(수정샵)베네통_샌들(밴드)	베네통	(수정샵)베네통_샌들(밴드)	단순	08:31	09:33	62	116051000	잡화/주얼리	패션잡화	79000	https://m.kshop.co.kr/display/product/10011174
신세계쇼핑	20260702	08:31	09:32	61	[방송에서만 이구성이가격] 파나소닉 제트워셔 NEW포터블 무선 구강세정기 1+1SET(DJ11)	파나소닉	[방송에서만 이구성이가격] 파나소닉 제트워셔 NEW포터블 무선 구강세정기 1+1SET(DJ11)	단순	08:31	09:32	61	49149000	가전	디지털/가전	129000	https://www.shinsegaetvshopping.com/display/detail/20039329
SK스토아	20260702	08:31	09:31	60	[닥터오기덤] [방송에서만] 닥터오기덤 앰플 인 마스크팩 100매	닥터오기덤	[닥터오기덤] [방송에서만] 닥터오기덤 앰플 인 마스크팩 100매	단순	08:31	09:31	60	83532600	미용	화장품/미용	49900	https://www.skstoa.com/display/goods/63124793
쇼핑엔티	20260702	08:35	09:35	60	(매장판매동일) 26SS 에꼴드파리 세미배럴핏 인견 팬츠 3종	에꼴드파리	(매장판매동일) 26SS 에꼴드파리 세미배럴핏 인견 팬츠 3종	단순	08:35	09:35	60	50917100	의류	패션의류	69900	https://www.shoppingntmall.com/display/goods/28081047
GS홈쇼핑 마이샵	20260702	08:36	09:36	60	엔니튜드 26SS 린넨 스캘럽 카라 니트 3종	엔니튜드	엔니튜드 26SS 린넨 스캘럽 카라 니트 3종	단순	08:36	09:36	60	126288300		패션의류	59900	https://www.gsshop.com/prd/prd.gs?prdid=1106957177&brddate=20260702083600&pgmID=12557&ordChannel=WE&tveshop=Y
롯데원티비	20260702	08:36	09:35	59	[OneTV][K]프리미엄 고밀도면 호주산100 여름양모 침구 풀세트	프리미엄	[OneTV][K]프리미엄 고밀도면 호주산100 여름양모 침구 풀세트	단순	08:36	09:35	59	25571100		가구/인테리어	299900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12905972
현대홈쇼핑 플러스샵	20260702	08:40	09:40	60	[26년신상] Calvin Klein 스포츠 여성 썸머 점퍼 1종	Calvin	[26년신상] Calvin Klein 스포츠 여성 썸머 점퍼 1종	단순	08:40	09:40	60	74635000		스포츠/레저	59000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248942351
NS홈쇼핑 샵플러스	20260702	08:41	09:42	61	오리지날리1	오리지날리	오리지날리1	단순	08:41	09:42	61	47002200		패션의류	39900	https://m.nsmall.com/goods/35999292
CJ온스타일 플러스	20260702	08:45	09:45	60	[특허받은기능성슬리퍼]바이오핏 토니 슬리퍼_토니블랙	바이오핏	[특허받은기능성슬리퍼]바이오핏 토니 슬리퍼_토니블랙	단순	08:45	09:45	60	87620400		패션잡화	39900	https://display.cjonstyle.com/p/item/2062034853
공영쇼핑	20260702	09:20	10:25	65	[키친아트 시즌3]IH팬세트(28프라이팬2개 + 28궁중팬 +24궁중팬)	키친아트	[키친아트 시즌3]IH팬세트(28프라이팬2개 + 28궁중팬 +24궁중팬)	단순	09:20	10:25	65	129315000	리빙/주방	생활/건강	69900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11941711
롯데홈쇼핑	20260702	09:25	10:25	60	[유난희패키지] 우롱차향 힐링 고체탈취제 6개 + 무화과 샤쉐 2개	온다숲	[유난희패키지] 우롱차향 힐링 고체탈취제 6개 + 무화과 샤쉐 2개	단순	09:25	10:25	60	443883400	리빙/주방	생활/건강	99000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12909828
홈앤쇼핑	20260702	09:25	10:25	60	[26년 최신상/견미리팩트] 티니올 크리미 팩트 시즌2 트리니티 에디션(본품3+리필3)	티니올	[26년 최신상/견미리팩트] 티니올 크리미 팩트 시즌2 트리니티 에디션(본품3+리필3)	단순	09:25	10:25	60	96605700	미용	화장품/미용	89900	http://www.hnsmall.com/display/goods.do?goods_code=81208090
GS홈쇼핑	20260702	09:25	10:25	60	에버콜라겐랩 모녀패키지 100% 동결건조 콜라겐 앰플 리뷰시 20주분+양우산	에버콜라겐	에버콜라겐랩 모녀패키지 100% 동결건조 콜라겐 앰플 리뷰시 20주분+양우산	단순	09:25	10:25	60	261837000	미용	식품	199000	https://www.gsshop.com/prd/prd.gs?prdid=1125876897&brddate=20260702092500&pgmID=6737&ordChannel=WE&tveshop=Y
NS홈쇼핑	20260702	09:30	10:31	61	골드카무트효소	카무트	골드카무트효소	단순	09:30	10:31	61	117222660	건강식품	식품	198000	https://m.nsmall.com/goods/35960771
SK스토아	20260702	09:31	10:31	60	(방송에서만 반값세일) 아이클리어 루테인지아잔틴 아스타잔틴 미니 12개월분 (12박스) | 원산지 : 상품정보 참조	아스타	(방송에서만 반값세일) 아이클리어 루테인지아잔틴 아스타잔틴 미니 12개월분 (12박스) | 원산지 : 상품정보 참조	단순	09:31	10:31	60	29618000	건강식품	식품	119000	https://www.skstoa.com/display/goods/63470282
KT알파쇼핑	20260702	09:31	10:13	42	(수정샵)클로리에_은컬렉션	클로리에	(수정샵)클로리에_은컬렉션	단순	09:31	10:13	42	88387000	잡화/주얼리	패션잡화	149000	https://m.kshop.co.kr/display/product/9490872
신세계쇼핑	20260702	09:32	10:32	60	★명품언니 김선희 추천★ [선택1. 신세계 단독] 리더스 아이크림*5 + (상품평시) 톤업 선크림	리더스	★명품언니 김선희 추천★ [선택1. 신세계 단독] 리더스 아이크림*5 + (상품평시) 톤업 선크림	단순	09:32	10:32	60	72376000	미용	화장품/미용	99000	https://www.shinsegaetvshopping.com/display/detail/1001787644
롯데원티비	20260702	09:35	10:35	60	[에스까다스포츠] ○ 에스카다스포츠 26SS 여성 셔링 시스루 윈드 점퍼 1종	에스까다스포츠	[에스까다스포츠] ○ 에스카다스포츠 26SS 여성 셔링 시스루 윈드 점퍼 1종	단순	09:35	10:35	60	45102000		패션의류	159000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12898869
쇼핑엔티	20260702	09:35	10:35	60	[방송에서만 10주분] 김오곤 원장의 한방(One Punch) 다이어트 환	김오곤	[방송에서만 10주분] 김오곤 원장의 한방(One Punch) 다이어트 환	단순	09:35	10:35	60	41184000	건강식품	식품	99000	https://www.shoppingntmall.com/display/goods/16331779
GS홈쇼핑 마이샵	20260702	09:36	10:36	60	시슬리 26SS 여성 블루종 시어 크리즈 재킷	시슬리	시슬리 26SS 여성 블루종 시어 크리즈 재킷	단순	09:36	10:36	60	111131000		패션의류	98100	https://www.gsshop.com/prd/prd.gs?prdid=1110930869&brddate=20260708045500&pgmID=12557&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260702	09:40	10:40	60	[루나앤슬립][강력추천][4인와이드] 기능성 냉감 메쉬 소파패드 1+1세트	기능성	[루나앤슬립][강력추천][4인와이드] 기능성 냉감 메쉬 소파패드 1+1세트	단순	09:40	10:40	60	38940500		가구/인테리어	69900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250416282
NS홈쇼핑 샵플러스	20260702	09:41	10:42	61	메밀베개1	코단잠	메밀베개1	단순	09:41	10:42	61	44074700		가구/인테리어	59900	https://m.nsmall.com/goods/36024099
CJ온스타일 플러스	20260702	09:45	10:45	60	(직) [50%sale] 골드카무트 효소 12박스+파로5봉+저당밥솥	골드카무트	(직) [50%sale] 골드카무트 효소 12박스+파로5봉+저당밥솥	단순	09:45	10:45	60	73458000		식품	198000	https://display.cjonstyle.com/p/item/2087066445
KT알파쇼핑	20260702	10:10	10:33	23	(수정샵)클로리에_은컬렉션	클로리에	(수정샵)클로리에_은컬렉션	단순	10:10	10:33	23	80536000	잡화/주얼리	패션잡화	348000	https://m.kshop.co.kr/display/product/9067791
현대홈쇼핑	20260702	10:25	11:35	70	[더현대적인] 패밀리세트 비에날씬 프로 12박스+프로틴 2주+플러스 2박스(20포)+사은품 휴라이프 냉장고	에이스바이옴	[더현대적인] 패밀리세트 비에날씬 프로 12박스+프로틴 2주+플러스 2박스(20포)+사은품 휴라이프 냉장고	단순	10:25	11:35	70	203495000	건강식품	식품	699000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250960059&preview=true
공영쇼핑	20260702	10:25	11:35	70	방송에서만 [제이시글램] 시폰 재킷 블라우스 4종 	제이시글램	방송에서만 [제이시글램] 시폰 재킷 블라우스 4종 	단순	10:25	11:35	70	127134200	의류	패션의류	37900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11938215
CJ온스타일	20260702	10:25	11:35	70	뉴케어 구수한맛 밸런스업 6박스 144팩	대상웰라이프	뉴케어 구수한맛 밸런스업 6박스 144팩	단순	10:25	11:35	70	132661000	건강식품	식품	289000	https://display.cjonstyle.com/p/item/2064905750?channelCode=30002002
홈앤쇼핑	20260702	10:25	11:35	70	[방송에서만][H.LABEL] LINOIR 26SS 프렌치 린넨 블렌디드 가디건 3종	LINOIR	[방송에서만][H.LABEL] LINOIR 26SS 프렌치 린넨 블렌디드 가디건 3종	단순	10:25	11:35	70	233120300	의류	패션의류	59900	http://www.hnsmall.com/display/goods.do?goods_code=81041071
롯데홈쇼핑	20260702	10:25	11:35	70	[에버봄] ☆유난희 패키지☆방송에서만 1박스 더! 에버봄 노르딕 빌베리 퓨레 6+1박스(30g*12포*7박스)	에버봄	[에버봄] ☆유난희 패키지☆방송에서만 1박스 더! 에버봄 노르딕 빌베리 퓨레 6+1박스(30g*12포*7박스)	단순	10:25	11:35	70	168477000	건강식품	식품	175000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912433
